ID,target
12f02c5ce,6298658.08579867
12f14205e,2390716.63603498
12f1c0736,2575434.50839915
12f1e1c1b,3187072.00093248
12f4e58d7,2460731.13053215
12f568190,7960980.32927947
12f5bb055,2358262.64803715
12f6ff524,2612402.19005328
12fa93b91,1429626.55257032
12facdb1c,2567011.19682211
12fd3ed8e,2118441.52565105
12fe4b904,2765323.7624053
130110c1d,1903957.03400972
13019e4ae,686894.493857175
130672a88,2088058.90603627
1306ad06c,1564851.78380616
130888d19,2015343.98651799
130a39b29,2466657.5886797
130b18e3b,1710693.16102521
130b9a120,2340663.00866898
130c64266,2343614.37896922
130d9a77d,2280068.77283111
130fcc31c,5601203.4268977
13125d5bf,2376005.93109374
13134766e,2927871.614486
1314c72d4,1714545.16108799
13166d479,3085691.94929985
13167a04b,1997810.59498317
1317efbbe,1459964.80847745
131845c2f,2145062.82373513
1318fb95f,2370865.42138451
131952657,1453861.66587382
131ab1e1a,1916046.56868252
131bd5d26,4004748.74823991
131c7f955,1205271.51821024
131cb9d50,5245994.49915541
131cbb508,2015343.98651799
131d39f20,1173347.31531054
131eb43ba,2031826.06929777
1323e0adf,514673.352079899
132470b3d,1682919.94892788
1324c489e,1775940.28418952
13262b8cf,1710693.16102521
1327ac310,2334796.48198949
132bf8a81,2118562.82707667
132d607a1,2172202.55584757
132fd4add,2200059.75972767
1331efd47,1934517.20827637
13321adb3,7970205.01423976
133359d9c,2321675.65559474
1334069ac,673982.974744035
13340aa4a,6026919.93303286
1335a0625,2575434.50839915
133a761fd,2069741.75197068
133ef69de,772480.048930903
1342079a6,4781147.38821205
13435488d,4183954.34669594
134437ddf,3721932.49727251
134492d4d,1049728.4096729
1344e64e9,2412721.0959364
134726c81,4781147.38821205
134a1ebbe,4781147.38821205
134a9246f,2575434.50839915
134b9b41d,2031826.06929777
134d4a144,6937482.55796046
134f14078,1758785.03152244
1350cf8c7,2015343.98651799
135143e30,1915087.63265382
13547af66,4386913.34282971
135b66c72,1923965.72973657
135d10d6b,2061883.54965744
1360f7d02,2412721.0959364
136111b38,815638.912910151
136132302,1675918.57612968
1366d7430,2278153.67303391
13670f2c8,2448641.88918709
136765a9b,2261572.95726327
1368d95a9,2575434.50839915
1369e3b4d,2185087.20912984
136a918d3,2460731.13053215
136bb0af6,1773635.63958533
136bb7322,1887144.86200766
136be49c1,2074860.71785111
136e5d716,4781147.38821205
136fe3b0a,1502671.47618168
137010f48,2460731.13053215
1371a0489,1854250.13206194
137258028,6937482.55796046
1372593ba,2015343.98651799
137429c8a,911561.181593333
1374f80e1,2159911.65142428
137752339,3016318.75055955
1377b7a1d,2061883.54965744
1378c9138,2358262.64803715
137ac38a4,2327770.14437771
137ae1d2e,1587226.36312774
137bcc24f,2061883.54965744
137c19c93,1929740.6787985
137ecf7e3,1928376.83619799
138175797,2118441.52565105
13856a2a4,4781147.38821205
13857e009,2167361.87940655
1385d4b02,2167361.87940655
138656e0a,2881979.5046387
1389340aa,2015343.98651799
138a69b05,4781147.38821205
138a6d3ca,681877.032376124
138ba7b5c,1745402.56461066
138d60147,3106105.45455579
138dd3ed3,2157815.35207858
139028368,1892473.58764688
139191255,2269820.04872383
1392c01e2,1986107.1272223
1393cd6ca,2569130.36229146
1394fd302,1587226.36312774
139602450,1712989.90037534
1396d3948,2061883.54965744
1396e2ba1,1710693.16102521
139b00dc9,2836482.76478303
139d33c7d,2412721.0959364
139d40fe6,2576466.43670803
139ea35f4,2394938.86930857
13a30df59,1543606.37967975
13a90ed7b,1882965.50780993
13aca6ac0,1590958.06504781
13aede72c,2358262.64803715
13af0cadc,1670203.91000151
13af76ec4,2283283.43388976
13b0804ae,1141076.39796699
13b17b7e3,1421381.09559322
13b39136a,1574783.42199974
13b3b9fcf,1806646.72018104
13b58cc85,1770815.01545956
13b644d60,1056096.98764401
13b92925c,2118441.52565105
13bdbd819,1842541.23863088
13be96740,1775940.28418952
13bf0b410,2167361.87940655
13c234f57,4781147.38821205
13c322120,1481026.32536614
13c381f0a,2517631.18074233
13c4d827f,2147944.35960413
13c4f9e86,2513842.60850602
13c5c102e,5486517.66819859
13c7a76d6,2797471.58010325
13c895d69,1695392.85618746
13c8d5adb,1710693.16102521
13c960779,1775940.28418952
13cd49ccd,2460731.13053215
13cd4e65e,2118441.52565105
13cea1c1d,2015343.98651799
13cf852a6,2015343.98651799
13d00d929,1719986.52600347
13d09289f,2460731.13053215
13d0969b0,1729764.1753805
13d173406,2263327.48126868
13d4b0a06,1725102.0724206
13d500282,4781147.38821205
13d50f507,2015343.98651799
13d8d2914,2227912.48878063
13db3ee28,2428037.26589968
13db60350,6508623.95167591
13dbecda0,2358262.64803715
13dd08da1,2694028.24755298
13de9f6b6,2741382.04294543
13df05d36,1714545.16108799
13e138e84,2794915.18775559
13e20d405,1710057.00299235
13e2c3673,2460731.13053215
13e2ecdfa,1493993.28931944
13e3214a8,2232639.6915093
13e423518,2224551.44748115
13e45fea8,2167361.87940655
13e7b7391,2185087.20912984
13e9222f9,2428406.20280924
13ef17d20,2055326.30891109
13f20ea28,2371319.93291413
13f3483f1,1849646.30803623
13f5683bd,1926085.21159323
13f572d02,2000152.04696546
13f76b53a,2377549.22027343
13f7f486b,2460731.13053215
13f8d3eb7,2517555.84249179
13f8e896d,2173431.72157723
13f92377d,2346667.78962842
13fc8d25e,2825894.82433978
13fe2d886,2406094.49454888
1404851a6,1928320.25131514
1405e7a44,2056767.05827815
14076b1e7,2512431.17853239
1407d26b4,4410919.6664005
14085ddcb,2801248.8963219
14086d8d7,1209976.82567986
1409a0b2c,1776169.88873704
140a40c97,2862072.50582245
140ca98e0,1914086.70776221
14107876b,2358262.64803715
1412c61fd,2061883.54965744
1413b0a16,3269521.195696
1414b8fb2,2209388.35135452
1417070b9,2680980.73311188
14188fbe1,2408341.13708254
1418c4ebd,2332721.52055664
14193affe,2078746.24664339
141a9085e,1173347.31531054
141c2afd9,1556415.28115578
141f14aca,2189860.29319284
141f3505f,2495472.74124009
141f47f81,1777564.17960469
14207aef3,2368033.03241306
142223140,2846696.29229983
14227c9e1,2135766.77036378
1424f2e21,1959282.38803629
1424fcf90,2432453.04534251
142a8335d,1264771.76251673
142aea591,1513889.0217038
142d92235,2015343.98651799
142e78022,1743608.82029568
142ea2c06,2322588.04287628
14313f45a,2255079.11831007
1433681aa,1801374.67049141
14359611b,2927871.614486
143653636,2412721.0959364
14393dc60,1998488.10016395
143c67e9f,2371319.93291413
143cd674f,948324.796373503
143ec2830,1414437.66914526
143f94bf7,1694147.7979199
143fc5640,1173347.31531054
144166fe9,3051793.3050414
144266999,2358262.64803715
1443d727c,3084968.57215504
144685e9d,6937482.55796046
1446fba2c,2015343.98651799
14470c4ca,7227909.08621595
14480f3f4,2031826.06929777
1449272ca,2104782.92282992
144a37ec1,1237396.57321352
144a669f8,5245994.49915541
144ac2b0f,3025918.93040303
144baa3f5,4183954.34669594
144bc177e,1587226.36312774
144c7195a,2460731.13053215
144cadb71,1970613.13108576
144db4ce8,2015343.98651799
144ec493b,2969623.65732997
145103c0d,1322688.68857072
1451549ef,2408341.13708254
1452f9d4f,1832349.01333958
1455777d4,442995.96659676
14563a601,4781147.38821205
145684e3a,2575434.50839915
14568ccbe,1929740.6787985
1457bdcb4,4386913.34282971
1457f2c1e,2078746.24664339
145b047b7,2015343.98651799
145bce29a,2078746.24664339
145ca58cb,1526440.59186722
145d1c767,1749714.05965812
145dc67f7,2358262.64803715
145e503f8,2207378.13865466
14614720f,4781147.38821205
14649511a,1661482.66705873
14651d4f9,5899964.69215196
14681e69e,1914086.70776221
14687523e,2460731.13053215
146891d9c,2282096.89953763
1468e431c,1587226.36312774
14698814e,1730293.6864335
146a67c86,1677479.63146655
146c2e63a,2358262.64803715
146d2a071,2061883.54965744
146ecd95f,1619135.62766261
146f5de65,2078746.24664339
147028990,1914086.70776221
1471870a5,918025.907133489
14741dfda,2513493.48914107
147466f6d,2015343.98651799
1476702cf,4183954.34669594
147699f06,1874169.41287978
1477b454c,2097361.72649003
1477c9a48,2577072.52251581
1478a91be,1611741.04229042
1478c7a73,1693883.47535854
147a334de,2828145.18888465
147d5e0ef,2909174.03058912
147faa63d,4781147.38821205
148131869,2015343.98651799
14837e4d0,1994164.99870031
1483c72f7,3094942.84949552
1483d13d8,2271555.51220988
14846a8f9,2275922.1556126
1485b086a,2061883.54965744
148613bfd,1587226.36312774
14867b178,2201440.93610246
1487823d4,2015343.98651799
14889c28c,658062.998300433
148d4b39f,1743906.9045499
149005e5f,518404.262824734
149110cd4,2460731.13053215
1494430e3,1668538.80491144
149475e5a,2524282.77679648
14957ef3c,2306428.87301283
1496b021f,2473840.4813125
1496ed7e5,1891394.18146203
149760c61,1596253.23474894
14978904b,2015343.98651799
149db8e69,2370865.42138451
14a083ec8,1626398.23719806
14a203c0b,372886.755621055
14a28f6aa,1558585.15291601
14a4d9fb2,1380015.03761938
14a621985,559415.826165693
14a78e81f,2015343.98651799
14a86cd9e,2126823.41040952
14a8fa8bd,1740382.07799839
14a9366e8,2410804.23847092
14a99fc67,886778.310974643
14aa729da,4781147.38821205
14ab74ca5,1611919.68525632
14ae64563,1481026.32536614
14aebb47c,2744603.05381755
14af09c14,2868909.8297905
14b75a01f,3190411.24839409
14b780e30,2460731.13053215
14b814d7c,1721500.9385747
14b935b2c,2015343.98651799
14ba0de36,2147944.35960413
14ba5b645,2584790.49280077
14bd4111f,2278886.85365701
14bd6f148,4183954.34669594
14bd761cb,1173347.31531054
14bd9eb4f,1587226.36312774
14bf1acdd,588354.736246167
14c1f1ced,853213.573759452
14c46b6db,2015343.98651799
14c651ba4,2794473.38942929
14c81bd52,2863651.98126542
14c877a49,2763528.76529114
14c88936b,763715.999911146
14c9786b0,2883201.38126356
14caee981,4974591.95659844
14d05a8f4,2061883.54965744
14d1baa20,1978501.59064614
14d20ff3d,1400016.4408599
14d21f2fa,3282461.79915993
14d55bf10,2575434.50839915
14d724704,1710693.16102521
14d783056,2765323.7624053
14dc275b4,3106105.45455579
14dcf2f13,1710693.16102521
14dddb31a,2078746.24664339
14de20d64,2015343.98651799
14de75481,3163052.56167991
14e179e3c,2622543.58410658
14e1ec45f,1173347.31531054
14e363125,5245994.49915541
14e4f565d,2411381.89569365
14e969db2,2358262.64803715
14eac30d4,2899284.04677168
14ec9d056,2610162.09741779
14ecdaf1f,2183594.8776382
14f1c3fea,1811359.20333177
14f276c5c,3250891.99915013
14f4935ce,698986.463239805
14f719548,2855149.99566313
14f8dd3d9,2006434.91839308
14fa35346,2662339.54164462
14fb03ed6,6937482.55796046
14fc07339,2015343.98651799
14ffed8ed,1914086.70776221
15000f630,1263721.36634963
1500a0738,1970613.13108576
1500ab7a3,2461786.79920707
15013cbd6,3208039.08629562
150166322,1998488.10016395
15027e4e8,2319832.03448597
1502e0b26,2144199.39140272
1503375d8,1647501.58114129
1504d06e9,2517555.84249179
1505dd9d9,2358262.64803715
1506650de,3133492.69402039
15094e2dc,1986107.1272223
150ae2648,2015343.98651799
150c09c64,2927871.614486
15119a604,1173347.31531054
1512197e4,1540853.52620004
15131a602,3106105.45455579
1513321fd,2789603.35819486
151365fff,2654666.71854504
151381a6d,358540.938584609
151672636,1914086.70776221
151766eda,2517555.84249179
151bc25ba,2377549.22027343
151f24e49,1995290.07094484
151f60522,1587226.36312774
1520d86db,1771484.88252177
152106e3b,2015343.98651799
1521a66fb,2462187.36061479
1521cbf34,2007848.11054375
1521cec68,1653009.75751162
1521ec51f,2797471.58010325
15225bc22,2089704.50930583
1524a58be,1957470.51568428
152588540,2061883.54965744
1525fa081,2015343.98651799
1527e48cd,2398732.36650916
152b6dd4a,2031826.06929777
152ce6bd6,1228996.19931154
152d21264,2061883.54965744
152d9f99c,4183954.34669594
152df7bf9,2891152.11677467
152eebd4d,2159361.65634245
152f19ba6,1337333.55832394
153090c51,1219078.47219343
1532a8e8a,2160237.6067755
1535f35ee,1539753.50965544
153a04743,2406124.00766196
153b249bb,1914086.70776221
153bdae77,6937482.55796046
153cac616,3016383.96553492
153cd1a75,2370865.42138451
153d23bcc,2061883.54965744
153dde2a6,300173.184419047
153f985cf,2078746.24664339
1541e953f,3790511.5699767
15440e7c6,5245994.49915541
1544b939c,1455345.61247969
1544d066f,2825894.82433978
15488d634,1173347.31531054
154b0a9ae,1435268.806563
154fb76dd,7970205.01423976
155314436,1658164.26575751
1553d9acb,1710693.16102521
1559067a3,3062648.95110458
155a684c5,1887144.86200766
155bc540d,2313798.58844935
155c2111f,2078746.24664339
155c41b42,1171676.48863474
155f7f44d,1585596.29112048
155fa35e5,3195723.59403701
15606c398,2061883.54965744
1560a125e,1693883.47535854
1561dd34e,2862072.50582245
1562ba1cc,1808170.58710796
156446cab,2862072.50582245
15647282c,2995483.81652471
15650079b,2776563.8278238
15653e57f,2147944.35960413
1565d8f74,2668827.26351389
1566e090a,2432453.04534251
1567ce661,1761625.29214457
1569c9c28,1505619.97050222
156a38dfb,4781147.38821205
156a7926f,1995290.07094484
156ce498a,1914086.70776221
156d72e11,1729764.1753805
156d84f75,2756937.24030938
156dd6192,2408341.13708254
156e5cf56,2015343.98651799
156ee7fb8,2045583.27745829
1570418a7,3065488.51653681
1570ebcaa,2059037.27956449
1573ad3ba,2234483.6687279
1574df5dc,6937482.55796046
157520b13,2266472.64405791
157758588,370758.304027514
15775c674,1914086.70776221
157925c20,1763161.64169233
157926505,2015343.98651799
157c9a3ac,2219145.80650656
1580b955e,5245994.49915541
1581671eb,1670041.11219196
1581e30cc,4781147.38821205
1582c332b,1478973.57915895
1583a0604,2936376.07585214
158448bcd,1424591.10090619
158532795,1471569.98313043
15861ac85,4410919.6664005
158744585,4386913.34282971
15883a290,4386913.34282971
158844237,2358262.64803715
158b84a99,6937482.55796046
158d7b840,300173.184419047
158e1f23a,2412721.0959364
158e35239,3035214.76135834
158ffa124,2061883.54965744
15907fe61,2797471.58010325
1591c46de,3859970.20514794
1594c0cbb,1887144.86200766
1595466b7,2140135.35978064
15954f285,1641695.34903058
159797ff3,2015343.98651799
15983f19a,2680980.73311188
159c68f5b,1932641.18777224
159ca215b,2467372.35992784
159cfa019,2460731.13053215
159e094d0,2074860.71785111
159ee0ac3,2673069.72047496
15a0290f8,1417147.71960976
15a0b87f9,494140.215000916
15a0e4066,1914086.70776221
15a11ca37,1587226.36312774
15a2ce6f3,1393614.80644622
15a362dd1,1369571.04723606
15a433060,2266206.08646857
15a47c317,1173347.31531054
15a5877de,2668592.55040146
15a63ffb8,1575177.17488749
15a86bb05,1497442.59786972
15aaf1a84,4781147.38821205
15acb95da,1463683.06979112
15ad9d084,2000301.6640371
15b04d746,1464697.69661084
15b0825ee,3165768.29877056
15b1ffd6e,2408341.13708254
15b3d32fe,2428037.26589968
15b3eb283,1775940.28418952
15b4b8e39,1914086.70776221
15b581ecb,2090467.54923356
15b7f56ea,1592888.99584165
15b8114bb,4781147.38821205
15b8dce16,2939754.76895867
15b8f7342,394224.27763097
15ba0b62d,1511857.24003982
15ba11eeb,6380534.90028338
15bb6ea53,1503833.28746955
15bf1d27f,2061883.54965744
15c0684c7,1446497.16872452
15c29a14f,606113.650289267
15c47bd33,2545300.35883021
15c49b770,3025918.93040303
15cceeea3,2499741.56571178
15cf83c17,3250891.99915013
15cfda1b4,2979813.14520142
15cffcf0c,1910460.89352986
15d0abcc8,982566.114572534
15d0c7c18,3106105.45455579
15d2068c5,770268.320965354
15d2503bb,1929740.6787985
15d43e8b5,1914086.70776221
15d43f24a,329650.813281184
15d563482,1747592.31051302
15d5743ae,4183954.34669594
15d5ede75,2787980.7140226
15d76ebda,2101377.13991866
15dc141f2,1347826.83469869
15dce4055,2015117.03317002
15dd63677,1530689.90041187
15ddcbbb4,1880351.75089099
15deaeb83,1851843.86452125
15df7f397,2460731.13053215
15e063d21,2477896.07150777
15e064ddb,2061883.54965744
15e15ca06,2553099.72744852
15e2da84c,1526750.94643326
15e5687cc,1740964.10119399
15e5c2607,1424963.75276626
15e918cc9,2742891.58186411
15e947477,3358262.41181749
15eaca9b4,1196833.7923188
15eb81a7b,2078746.24664339
15ebb5d40,1587226.36312774
15edef34d,3190411.24839409
15f06bccc,2040586.53820523
15f17ca43,1914086.70776221
15f1f0030,1887376.88534669
15f2faba8,2000984.02171321
15f3869fc,921569.451714619
15f3bf9fa,2261572.95726327
15f3e2af6,1775940.28418952
15f560694,1546967.1591689
15f563308,2517555.84249179
15f5d004c,2061883.54965744
15f633280,1652246.48299713
15f9ac569,1348668.72264925
15fba99d9,4781147.38821205
15fc91a98,4781147.38821205
15ff12577,1428849.27312193
16014e016,3125831.57239742
16017e51e,4781147.38821205
1602562d8,2049678.10808095
160416d3e,1681096.29205743
160470bc4,1173347.31531054
1604ff3ff,2428037.26589968
16054c17c,2167361.87940655
16061739d,2412721.0959364
1606392df,1320175.40905573
160ac3274,5245994.49915541
160d4b8bf,4781147.38821205
160e9226e,2482844.56968662
160e9fb80,2064503.39868729
160f4c66e,1173347.31531054
161195010,2027656.02023375
1611bd7df,2575434.50839915
1611de810,2015343.98651799
16165cc7a,2050021.3722243
1616a8696,1021714.59907316
1616be99d,1533332.16598769
161777f06,1973806.68921351
161802d28,2015343.98651799
161817a22,4183954.34669594
161836001,2057792.51500075
16184229c,2713068.8973036
1618ad34d,1775940.28418952
1618c07d3,2483995.74237015
16193a51c,2074860.71785111
161a02bc5,1775940.28418952
161a4bf75,1254222.74974467
161ada876,2015343.98651799
161b1590f,2358262.64803715
161bd0c6f,2797471.58010325
161be9073,1975316.48826607
161d57503,1495250.78245273
161e4548f,1543491.64968337
161eec25f,1832349.01333958
162140475,4410919.6664005
162354cb7,1313595.05064356
16238408c,2078746.24664339
1623ca539,2957619.76608788
1623e49d6,2377549.22027343
1624dabef,4781147.38821205
16276d7b0,1929740.6787985
162a1199a,2151751.04737457
162a8b4e5,2061883.54965744
162b092b6,4907642.64476427
162d3abf7,2010940.17721624
162e7af8c,1670041.11219196
1630ed658,2517243.75749339
1631dee48,2015343.98651799
1635d742f,2061883.54965744
163771634,2432453.04534251
16399f12a,2219487.22760484
163a0e2f6,9115517.47739525
163d004aa,2680980.73311188
163d77c27,1513889.0217038
164017d8c,2061883.54965744
164182b66,2103744.48438071
1641d557e,3031090.43028019
16440015a,2610849.67319702
1644bd4d2,447251.874825062
1645fe18b,2613686.95789231
1646c415e,1914086.70776221
16472b759,6937482.55796046
164965590,2031826.06929777
164b3e5ee,1587086.63284833
164cd3fd9,2124374.36315626
164d9c4e8,2031826.06929777
164e5eae6,1456273.08315704
164fb86d6,1597648.10245895
1650d0ce7,2015343.98651799
1651bf14c,4183954.34669594
1652700da,2190220.98668499
1652ae40f,2167361.87940655
165368209,5245994.49915541
165388685,1215472.92988359
16546a414,1604920.95548502
1656510b5,2629754.62546769
1656fea90,2041099.79367104
1658d51ed,591673.713831875
165969cef,1888548.03333195
1659a9ef7,1998488.10016395
165a9a321,2074860.71785111
165ca89bf,1646367.44302264
165fab3dd,2927871.614486
165ff8948,4781147.38821205
16643b392,2680980.73311188
16645745a,2423329.87511132
16673fa48,1982347.91176166
1668939f8,2167361.87940655
166f7ad0b,1388319.37349352
167260af6,1528091.63189494
16744dfee,1533332.16598769
1675dcfdb,3001107.48864512
1675e1d15,1015673.73856957
167688c87,1957154.29082994
167737de9,2318779.61348392
1677dfa19,1710693.16102521
1678d777f,2517555.84249179
16795af5f,2015343.98651799
167c0f2be,1318627.7149907
167cf3ba7,1775940.28418952
167daaa96,1184457.67953784
167ef09e7,2078746.24664339
1680065a8,2167361.87940655
16815a071,984406.30535847
1681c35ea,2412721.0959364
1682149bf,1910460.89352986
1682912b8,2946786.85970923
168310e66,2432652.03415613
1684f4bca,2680980.73311188
1685131a5,1872018.89524518
16858bdc9,1658286.15846365
1686f69c7,2517555.84249179
1686f896c,2015343.98651799
168aa7bcc,1650142.81277057
168ac32ba,2976762.64193626
168cc3367,2315282.48889243
168cfa5cd,2005126.28683274
168d41729,2023390.15059053
168dc6aad,2118441.52565105
168ed6fe7,1732367.57084265
168ff1460,4386913.34282971
169034360,2995483.81652471
169181358,1729371.13718205
16921f393,2585887.25071768
1693ea725,2227894.52214822
16947b7ea,1693883.47535854
1694be5f0,2430874.11759737
169531ffa,2708220.3919153
16956c2f0,2061883.54965744
1695ac639,5245994.49915541
1698fd05f,3051793.3050414
169b90bd0,2023042.53117096
169d896fb,1963689.175203
16a089845,1914086.70776221
16a0ea4c5,1228091.52832561
16a1177c6,1173347.31531054
16a161e06,1860746.37849947
16a2a8c4f,2255989.36050393
16a2adc35,1563516.33346549
16a4f87bd,1806418.39800961
16a56d1ed,2972774.46046816
16a722502,2108508.06862297
16a73fbb7,2287407.5377295
16a9d6c28,2055762.59459365
16abd2de6,6937482.55796046
16ada4589,1878873.87886992
16adf3517,2408341.13708254
16b096cd2,3721932.49727251
16b1fb881,8303864.79777043
16b290b6f,2255079.11831007
16b37a82e,1693883.47535854
16b4776c3,2015343.98651799
16b62fd49,837108.387500554
16b9f334c,2528886.77050409
16bafd087,1785412.32235449
16bc31caf,1604920.95548502
16bc385e9,2921551.78312651
16bcac174,2015343.98651799
16bcd7c77,1959312.01554275
16bd1e01b,2432453.04534251
16be29068,1790464.45322949
16be551ba,2783749.9548493
16c07a17a,2037556.27475507
16c094bff,1348416.54384522
16c10cdda,1471298.90224666
16c2ebdf6,2203914.77713463
16c3dd785,2037581.79970383
16c4d1447,1693883.47535854
16c4f6dc7,1356755.5315214
16c627906,1835036.40811447
16c653e16,2261572.95726327
16c706409,816620.548681752
16c783bf0,2432453.04534251
16c7ff9c8,2031826.06929777
16cc0b78f,1757282.02250363
16ccf40e7,2061883.54965744
16cd55a41,930248.589946285
16ce611da,1914086.70776221
16cf67add,1718582.02515259
16d056b71,1947231.61003193
16d50a036,809569.31132232
16d541d42,2358262.64803715
16d659551,1473123.74751347
16d664657,2755359.39734777
16d7aa430,1621887.89213347
16d7fe2df,1492529.17747921
16da5c0d5,6937482.55796046
16db2dc4e,4183954.34669594
16dc332ff,2050021.3722243
16dccb1a6,2517555.84249179
16dcfe8e1,2690873.82417036
16de4b0fe,3305556.65319826
16df8b941,1710693.16102521
16dfade21,1664017.52697418
16dfb22e4,1630759.38190314
16e34e501,1604920.95548502
16e3645e3,1817485.07877657
16e57a6a8,2061883.54965744
16e642c6c,4781147.38821205
16e682734,2205068.56290538
16e6bde7a,2460731.13053215
16e6e7687,2015343.98651799
16e70b932,2015343.98651799
16e8b6463,2797471.58010325
16eb3bbae,1587226.36312774
16ed35959,2577342.54082775
16edb1072,733354.574507655
16ee250ea,1237396.57321352
16f00d628,1491803.18841616
16f05107d,1608534.78641642
16f1d6b75,2015343.98651799
16f1d7411,2061883.54965744
16f20ad49,2418798.31176439
16f2c673a,1914086.70776221
16f2d5fe0,2201953.67089226
16f4fde7d,1986107.1272223
16f4fe537,1867124.57238444
16f972451,4183954.34669594
16fb1f563,2358262.64803715
16fbb3cab,1587226.36312774
16fcf2ea6,3032173.71040861
16fd17c85,2147944.35960413
16fe68667,2267737.86972432
170036b45,2579720.7592942
17036b14f,1710693.16102521
1704577a5,4839771.39027335
17049e152,1998488.10016395
170530bf1,2298178.85637472
17062b2c2,3061976.94163105
1709130d4,2057036.58456838
170923642,2307154.78984656
1709e3b2a,7934393.59986737
170a5faa5,1656655.28866369
170ad3d50,1227443.0685695
170f3fa9a,2730518.73748278
170f4be1e,2460731.13053215
171044810,2358262.64803715
1712631ee,2763528.76529114
1712f27ad,2173431.72157723
17131b92b,5245994.49915541
17140b2da,2302251.24893787
17152f4e8,2140135.35978064
17161bc79,3214056.46079675
1717356f0,2128654.29747045
171e8a139,2393529.94372635
171fdfd44,2167361.87940655
1720a5624,448532.072182579
17217f376,1380015.03761938
1724fbca4,1995290.07094484
1725d4b02,4386913.34282971
172672524,1740964.10119399
172a99218,2585240.09380756
172bc5443,2015343.98651799
172cf034e,4781147.38821205
172d9f434,1167252.61300204
172dd4aef,2173035.66555685
172dd5c45,1832349.01333958
173184b0d,3250891.99915013
1733263d4,1553674.76802385
173363d8a,4047213.09279509
173448084,2057507.04711463
173680eb3,1461125.70667404
1736e01ac,2015343.98651799
1737aec11,2182778.32776693
173875751,2909573.00249299
1738d7e72,2118441.52565105
173b3c42b,1523589.54361441
173b83bfd,1691489.74404897
173d11855,2258758.64370594
173d682e9,1688985.04129792
174096bef,2480064.0077086
17411fccb,2078746.24664339
17419366f,2891152.11677467
174609209,338387.721923895
1746db852,2308515.23533688
17478af29,4839771.39027335
1747c30cf,2691931.29814206
17483261f,2460731.13053215
174a10c0e,2533886.57939588
174a709b1,2061883.54965744
174c6a3a4,6937482.55796046
174e0f4b3,6937482.55796046
174f320c7,1063377.51185988
175066de3,532756.48312791
17509bbf4,2267737.86972432
17527dc13,1740964.10119399
17527f144,1998488.10016395
175834a8c,1780005.18928415
17590e5bb,714398.048123489
1759fd05c,2575434.50839915
175acf957,1079449.09005986
175c0e864,629911.748265897
175cdc006,2240946.6982025
175d0bc25,2680980.73311188
175e3a960,2384376.65943162
175e7252f,5245994.49915541
175f24c38,4781147.38821205
175fa2c5b,2326023.387019
175fdc64a,1695392.85618746
176038dc0,2031826.06929777
176095fe9,2031826.06929777
1762a5967,2822945.24229273
176308cd7,1994564.25836343
17662ad48,2797471.58010325
1767f0f34,2061883.54965744
17697dc8c,2634908.0200096
176a00c83,1914086.70776221
176ad0278,2482844.56968662
176dcd22a,2078746.24664339
176e6aed4,3079606.29721103
177349845,2458280.19326844
177387864,2517555.84249179
1774874a5,2523799.19771365
1776b9517,1763957.51275536
1776f0509,2462766.494014
177864d91,1830979.53363763
1778a396a,4183954.34669594
17796bf03,1897708.59612447
177a50d05,2122774.67728215
177a6a3ef,1710693.16102521
177c0b392,2118441.52565105
177d9eb47,2899759.94947918
177e56a1e,4410919.6664005
177e9c3f8,4781147.38821205
177f0f277,529453.701349151
177f3a796,2097361.72649003
177ff751e,3250891.99915013
17815e22a,1982103.67246853
178226ffd,2118441.52565105
1782f9cc3,8303864.79777043
178411977,4781147.38821205
17846314a,2852076.45138916
1784a9d77,2398292.59906283
1784db900,2358262.64803715
1785026a7,1775940.28418952
17857b251,3183549.78156357
1786798ca,1700232.44821167
1787a0353,2391597.38770398
178894914,2650290.99893472
178975152,2301096.09206184
1789f5bef,1625040.89858444
178d581e3,2041099.79367104
178d7c6c2,6937482.55796046
178ecccc1,2242657.66789103
17905ad20,1135957.58345649
17906adaf,2984706.72385787
1790f3ab5,2266308.03706337
179108261,2517555.84249179
17933c190,2167361.87940655
17936db28,2118441.52565105
179421557,2862072.50582245
17954bf1e,1726349.26902648
1798c54b5,5245994.49915541
179a2f04e,4410919.6664005
179b4c448,5377169.35100016
179e2a32a,2711284.05441178
17a18f31d,2517555.84249179
17a3db3d6,1698963.72847779
17a478b53,1615676.91949887
17a794b4f,2015343.98651799
17a7f74b1,2016600.34898498
17a95fa17,1933605.03232484
17abe6d93,1650142.81277057
17ad47eec,1929457.48584286
17ae1cc6f,2147944.35960413
17ae7018b,4386913.34282971
17ae742f0,2358262.64803715
17af585ad,2172619.51591434
17af59fef,1909009.47460098
17b124053,2825894.82433978
17b131f0d,5301464.95364707
17b592979,1788011.40695046
17ba4cf70,2102046.06174134
17bc60669,2061883.54965744
17bcb267b,2358262.64803715
17bcb2ff5,2806679.03214761
17bd09408,1237396.57321352
17be21b19,2216937.00523672
17bed5ce5,2061883.54965744
17c0bcd7d,1587226.36312774
17c138c34,2116289.89200787
17c1f5e7c,2412721.0959364
17c337daa,2683581.33915136
17c3f2739,9716146.42418534
17c4e9122,3166413.16135787
17c581ed6,1213732.98346596
17c60de93,1060230.44196966
17c64b258,4183954.34669594
17c7b6606,2131101.80785228
